case_id,benchmark_id,mode,coeff,maxdim,threshold_label,dimension,normalization_mode,library,interval_count,signature
square_patch_3x3__quantized__p3__h2__full,square_patch_3x3__quantized,quantized,3,2,full,2,drop_zero_length_intervals_plus_float32_roundtrip,ripser,0,
square_patch_3x3__quantized__p3__h2__full,square_patch_3x3__quantized,quantized,3,2,full,2,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,0,
square_patch_3x3__quantized__p3__h2__full,square_patch_3x3__quantized,quantized,3,2,full,2,threshold_truncation_harmonized,gudhi,0,
square_patch_3x3__quantized__p3__h2__full,square_patch_3x3__quantized,quantized,3,2,full,2,threshold_truncation_harmonized,ripser,0,
square_patch_3x3__quantized__p3__h2__full,square_patch_3x3__quantized,quantized,3,2,full,2,threshold_truncation_harmonized,dionysus,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,raw_exact,gudhi,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,raw_exact,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,raw_exact,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,drop_zero_length_intervals,gudhi,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,drop_zero_length_intervals,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,drop_zero_length_intervals,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,threshold_truncation_harmonized,gudhi,9,0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,threshold_truncation_harmonized,ripser,9,0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,0,threshold_truncation_harmonized,dionysus,9,0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,raw_exact,gudhi,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,raw_exact,ripser,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,raw_exact,dionysus,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,drop_zero_length_intervals,gudhi,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,drop_zero_length_intervals,ripser,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,drop_zero_length_intervals,dionysus,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,ripser,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,4,0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf::0x1.0000000000000p+0|inf
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,threshold_truncation_harmonized,gudhi,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,threshold_truncation_harmonized,ripser,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,1,threshold_truncation_harmonized,dionysus,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,raw_exact,gudhi,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,raw_exact,ripser,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,raw_exact,dionysus,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,drop_zero_length_intervals,gudhi,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,drop_zero_length_intervals,ripser,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,drop_zero_length_intervals,dionysus,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,drop_zero_length_intervals_plus_float32_roundtrip,ripser,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,threshold_truncation_harmonized,gudhi,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,threshold_truncation_harmonized,ripser,0,
square_patch_3x3__quantized__p3__h2__selected,square_patch_3x3__quantized,quantized,3,2,selected,2,threshold_truncation_harmonized,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,raw_exact,gudhi,4,0x0.0p+0|0x1.3a0d469eb0d96p+0::0x0.0p+0|0x1.3e26e9b71cfadp+0::0x0.0p+0|0x1.3e26e9b71cfb8p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,raw_exact,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,raw_exact,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,drop_zero_length_intervals,gudhi,4,0x0.0p+0|0x1.3a0d469eb0d96p+0::0x0.0p+0|0x1.3e26e9b71cfadp+0::0x0.0p+0|0x1.3e26e9b71cfb8p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,drop_zero_length_intervals,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,drop_zero_length_intervals,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,threshold_truncation_harmonized,gudhi,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,threshold_truncation_harmonized,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,0,threshold_truncation_harmonized,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,raw_exact,gudhi,3,0x1.80cda88910f10p+0|0x1.80cda88910f10p+0::0x1.80cda88910f17p+0|0x1.80cda88910f17p+0::0x1.c269164655d7ap+0|0x1.c269164655d7ap+0
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,raw_exact,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,raw_exact,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,drop_zero_length_intervals,gudhi,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,drop_zero_length_intervals,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,drop_zero_length_intervals,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,threshold_truncation_harmonized,gudhi,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,threshold_truncation_harmonized,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h1__full,tfim_obc_n4_g0p50__floating,floating,2,1,full,1,threshold_truncation_harmonized,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,raw_exact,gudhi,4,0x0.0p+0|0x1.3a0d469eb0d96p+0::0x0.0p+0|0x1.3e26e9b71cfadp+0::0x0.0p+0|0x1.3e26e9b71cfb8p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,raw_exact,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,raw_exact,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,drop_zero_length_intervals,gudhi,4,0x0.0p+0|0x1.3a0d469eb0d96p+0::0x0.0p+0|0x1.3e26e9b71cfadp+0::0x0.0p+0|0x1.3e26e9b71cfb8p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,drop_zero_length_intervals,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,drop_zero_length_intervals,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,threshold_truncation_harmonized,gudhi,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,threshold_truncation_harmonized,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,0,threshold_truncation_harmonized,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,raw_exact,gudhi,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,raw_exact,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,raw_exact,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,drop_zero_length_intervals,gudhi,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,drop_zero_length_intervals,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,drop_zero_length_intervals,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,threshold_truncation_harmonized,gudhi,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,threshold_truncation_harmonized,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h1__selected,tfim_obc_n4_g0p50__floating,floating,2,1,selected,1,threshold_truncation_harmonized,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,raw_exact,gudhi,4,0x0.0p+0|0x1.3a0d469eb0d96p+0::0x0.0p+0|0x1.3e26e9b71cfadp+0::0x0.0p+0|0x1.3e26e9b71cfb8p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,raw_exact,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,raw_exact,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,drop_zero_length_intervals,gudhi,4,0x0.0p+0|0x1.3a0d469eb0d96p+0::0x0.0p+0|0x1.3e26e9b71cfadp+0::0x0.0p+0|0x1.3e26e9b71cfb8p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,drop_zero_length_intervals,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,drop_zero_length_intervals,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,threshold_truncation_harmonized,gudhi,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,threshold_truncation_harmonized,ripser,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,0,threshold_truncation_harmonized,dionysus,4,0x0.0p+0|0x1.3a0d460000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|0x1.3e26ea0000000p+0::0x0.0p+0|inf
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,1,raw_exact,gudhi,3,0x1.80cda88910f10p+0|0x1.80cda88910f10p+0::0x1.80cda88910f17p+0|0x1.80cda88910f17p+0::0x1.c269164655d7ap+0|0x1.c269164655d7ap+0
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,1,raw_exact,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,1,raw_exact,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,1,drop_zero_length_intervals,gudhi,0,
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,1,drop_zero_length_intervals,ripser,0,
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,1,drop_zero_length_intervals,dionysus,0,
tfim_obc_n4_g0p50__floating__p2__h2__full,tfim_obc_n4_g0p50__floating,floating,2,2,full,1,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,0,
